0.0	0.334	0.336	0.341	0.418	0.520	0.787	0.818	0.901	0.893	0.884
0.0	0.334	0.336	0.341	0.418	0.520	0.787	0.818	0.901	0.893	0.884
0.0	0.335	0.337	0.342	0.420	0.522	0.790	0.821	0.905	0.896	0.887
0.0	0.337	0.339	0.344	0.421	0.524	0.793	0.824	0.908	0.900	0.891
0.0	0.338	0.340	0.345	0.423	0.526	0.796	0.828	0.911	0.903	0.894
0.0	0.339	0.341	0.446	0.425	0.528	0.799	0.831	0.915	0.907	0.898
