0.0	-6.317	-7.176	-7.434	-7.520	-8.337	-9.067	-9.368	-9.076	-8.938	-8.509
0.0	-6.317	-7.176	-7.434	-7.520	-8.337	-9.067	-9.368	-9.076	-8.938	-8.509
0.0	-6.309	-7.167	-7.424	-7.511	-8.326	-9.055	-9.356	-9.065	-8.927	-8.498
0.0	-6.290	-7.156	-7.413	-7.498	-8.314	-9.042	-9.342	-9.051	-8.913	-8.485
0.0	-6.250	-7.141	-7.397	-7.483	-8.296	-9.022	-9.322	-9.031	-8.849	-8.467
0.0	-6.241	-7.104	-7.359	-7.444	-8.253	-8.976	-9.274	-8.969	-8.848	-8.423
