0.0	-0.0291	-0.0371	-0.0390	-0.0394	-0.0450	-0.0489	-0.0466	-0.0405	-0.0367	-0.0340
0.0	-0.0291	-0.0371	-0.0390	-0.0394	-0.0450	-0.0489	-0.0466	-0.0405	-0.0367	-0.0340
0.0	-0.0291	-0.0370	-0.0389	-0.0394	-0.0450	-0.0488	-0.0465	-0.0404	-0.0366	-0.0340
0.0	-0.0290	-0.0370	-0.0389	-0.0394	-0.0449	-0.0487	-0.0464	-0.0404	-0.0365	-0.0339
0.0	-0.0290	-0.0370	-0.0388	-0.0393	-0.0448	-0.0487	-0.0464	-0.0403	-0.0365	-0.0339
0.0	-0.0290	-0.0369	-0.0388	-0.0392	-0.0448	-0.0486	-0.0463	-0.0403	-0.0364	-0.0338
