0.0	0.142	0.168	0.174	0.177	0.198	0.209	0.200	0.185	0.177	0.165
0.0	0.142	0.168	0.174	0.177	0.198	0.209	0.200	0.185	0.177	0.165
0.0	0.142	0.167	0.174	0.176	0.197	0.208	0.199	0.184	0.176	0.165
0.0	0.142	0.167	0.173	0.176	0.197	0.208	0.199	0.184	0.176	0.164
0.0	0.141	0.167	0.173	0.175	0.197	0.207	0.198	0.183	0.175	0.164
0.0	0.141	0.166	0.172	0.175	0.196	0.206	0.198	0.183	0.175	0.163
