0.0	0.156	0.181	0.188	0.192	0.214	0.226	0.218	0.206	0.198	0.187
0.0	0.156	0.181	0.188	0.192	0.214	0.226	0.218	0.206	0.198	0.187
0.0	0.155	0.180	0.187	0.191	0.213	0.225	0.217	0.205	0.197	0.186
0.0	0.155	0.180	0.187	0.191	0.213	0.225	0.216	0.205	0.197	0.186
0.0	0.154	0.179	0.186	0.190	0.212	0.224	0.216	0.204	0.197	0.186
0.0	0.154	0.179	0.186	0.190	0.212	0.224	0.215	0.204	0.196	0.185
